round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
62,3.858555,0.001603,0.001603,0.001603,0.001603,0.000178,0.111111,0.000356,3e-06,0.001603,5e-06
63,3.841194,0.001603,0.001603,0.001603,0.001603,0.000178,0.111111,0.000356,3e-06,0.001603,5e-06
64,3.824384,0.001603,0.001603,0.001603,0.001603,0.000178,0.111111,0.000356,3e-06,0.001603,5e-06
65,3.788074,0.001603,0.001603,0.001603,0.001603,0.00018,0.111109,0.00036,3e-06,0.001603,5e-06
66,3.764047,0.001522,0.001522,0.001522,0.001522,0.000189,0.105446,0.000377,3e-06,0.001522,5e-06
67,3.728387,0.001334,0.001334,0.001334,0.001334,0.000311,0.109194,0.000619,4e-06,0.001334,7e-06
68,3.664188,0.001543,0.001543,0.001543,0.001543,0.000351,0.150933,0.000701,4e-06,0.001543,7e-06
69,3.597301,0.001422,0.001422,0.001422,0.001422,0.000319,0.142729,0.000635,4e-06,0.001422,7e-06
70,3.493628,0.001273,0.001273,0.001273,0.001273,0.00038,0.132409,0.000753,5e-06,0.001273,9e-06
71,3.390664,0.001095,0.001095,0.001095,0.001095,0.000449,0.120047,0.000872,6e-06,0.001095,1.1e-05
72,3.276207,0.00099,0.00099,0.00099,0.00099,0.000814,0.112821,0.001215,1.1e-05,0.00099,1.6e-05
73,3.190278,0.000966,0.000966,0.000966,0.000966,0.042505,0.111159,0.00031,0.000613,0.000966,3e-06
74,3.093526,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
75,2.999239,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
76,2.907882,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
77,2.82205,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
78,2.74749,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
79,2.662062,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
80,2.615029,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
81,2.56532,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
82,2.511208,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
83,2.467482,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
84,2.418439,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
85,2.389053,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
86,2.354014,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
87,2.328392,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
88,2.307313,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
89,2.289052,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
90,2.27509,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
91,2.274578,0.000951,0.000951,0.000951,0.000951,0.000172,0.162544,0.000343,1e-06,0.000951,2e-06
