round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
122,2.40195,0.000964,0.000964,0.000964,0.000964,7.4e-05,0.076923,0.000148,1e-06,0.000964,2e-06
123,2.448608,0.000964,0.000964,0.000964,0.000964,7.4e-05,0.076923,0.000148,1e-06,0.000964,2e-06
124,2.512876,0.000964,0.000964,0.000964,0.000964,0.000298,0.076936,0.000172,6e-06,0.000964,2e-06
125,2.593581,0.000964,0.000964,0.000964,0.000964,0.000127,0.072512,0.000253,2e-06,0.000964,4e-06
126,2.630186,0.001826,0.001826,0.001826,0.001826,0.000327,0.110936,0.000651,5e-06,0.001826,1e-05
127,2.670961,0.001457,0.001457,0.001457,0.001457,0.000124,0.070145,0.000247,3e-06,0.001457,5e-06
128,2.66684,0.001494,0.001494,0.001494,0.001494,0.000119,0.071772,0.000238,2e-06,0.001494,5e-06
129,2.617815,0.001572,0.001572,0.001572,0.001572,0.000122,0.075519,0.000243,3e-06,0.001572,5e-06
130,2.568042,0.001601,0.001601,0.001601,0.001601,0.000123,0.076922,0.000246,3e-06,0.001601,5e-06
131,2.533025,0.001601,0.001601,0.001601,0.001601,0.000123,0.076923,0.000246,3e-06,0.001601,5e-06
132,2.506017,0.001601,0.001601,0.001601,0.001601,0.000123,0.076923,0.000246,3e-06,0.001601,5e-06
133,2.4821,0.001601,0.001601,0.001601,0.001601,0.000123,0.076923,0.000246,3e-06,0.001601,5e-06
134,2.450816,0.001601,0.001601,0.001601,0.001601,0.000123,0.076923,0.000246,3e-06,0.001601,5e-06
135,2.421751,0.001392,0.001392,0.001392,0.001392,0.000113,0.066879,0.000225,2e-06,0.001392,5e-06
136,2.390919,0.001017,0.001017,0.001017,0.001017,0.000137,0.05618,0.000272,2e-06,0.001017,5e-06
137,2.356187,0.001042,0.001042,0.001042,0.001042,0.00018,0.080742,0.000358,3e-06,0.001042,6e-06
138,2.343173,0.000798,0.000798,0.000798,0.000798,0.000518,0.076977,0.000219,1e-05,0.000798,3e-06
139,2.355902,0.000797,0.000797,0.000797,0.000797,6.1e-05,0.076923,0.000122,1e-06,0.000797,1e-06
140,2.379283,0.000797,0.000797,0.000797,0.000797,6.1e-05,0.076923,0.000122,1e-06,0.000797,1e-06
141,2.420599,0.000797,0.000797,0.000797,0.000797,6.1e-05,0.076923,0.000122,1e-06,0.000797,1e-06
