round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
121,2.998847,0.000964,0.000964,0.000964,0.000964,7.4e-05,0.076923,0.000148,1e-06,0.000964,2e-06
122,2.969689,0.000964,0.000964,0.000964,0.000964,7.4e-05,0.076923,0.000148,1e-06,0.000964,2e-06
123,2.937225,0.000964,0.000964,0.000964,0.000964,7.4e-05,0.076923,0.000148,1e-06,0.000964,2e-06
124,2.901329,0.000971,0.000971,0.000971,0.000971,0.000297,0.077232,0.000407,6e-06,0.000971,7e-06
125,2.877549,0.00103,0.00103,0.00103,0.00103,0.00015,0.077535,0.000298,2e-06,0.00103,5e-06
