round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
61,3.927226,0.001603,0.001603,0.001603,0.001603,0.000178,0.111111,0.000356,3e-06,0.001603,5e-06
62,3.885743,0.001603,0.001603,0.001603,0.001603,0.000178,0.111111,0.000356,3e-06,0.001603,5e-06
63,3.834954,0.001595,0.001595,0.001595,0.001595,0.000182,0.110512,0.000364,3e-06,0.001595,5e-06
64,3.771075,0.001287,0.001287,0.001287,0.001287,0.000164,0.089216,0.000327,2e-06,0.001287,5e-06
65,3.691759,0.000829,0.000829,0.000829,0.000829,0.000126,0.057475,0.00025,2e-06,0.000829,4e-06
66,3.60969,0.001361,0.001361,0.001361,0.001361,0.000318,0.129702,0.000634,3e-06,0.001361,7e-06
67,3.550288,0.001252,0.001252,0.001252,0.001252,0.000266,0.130932,0.000529,3e-06,0.001252,6e-06
68,3.458093,0.001044,0.001044,0.001044,0.001044,0.000351,0.116568,0.000682,4e-06,0.001044,9e-06
69,3.387198,0.000972,0.000972,0.000972,0.000972,0.001137,0.111534,0.000814,1.6e-05,0.000972,1.1e-05
70,3.298857,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
71,3.239198,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
72,3.13367,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
73,3.047769,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
74,2.945282,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
75,2.851964,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
76,2.750656,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
77,2.659092,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
78,2.554244,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
79,2.480247,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
80,2.403394,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
81,2.340499,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
82,2.273282,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
83,2.202944,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
84,2.120731,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
85,2.032085,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
86,1.971725,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
87,1.920705,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
88,1.897586,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
89,1.875163,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
90,1.865604,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
