round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
91,2.418707,0.000967,0.000967,0.000967,0.000967,0.000113,0.091844,0.000226,1e-06,0.000967,2e-06
92,2.439472,0.000965,0.000965,0.000965,0.000965,0.00011,0.091071,0.000219,1e-06,0.000965,2e-06
93,2.464673,0.000966,0.000966,0.000966,0.000966,0.000106,0.091099,0.000211,1e-06,0.000966,2e-06
94,2.48944,0.000965,0.000965,0.000965,0.000965,0.000103,0.090909,0.000205,1e-06,0.000965,2e-06
95,2.511457,0.000965,0.000965,0.000965,0.000965,0.000101,0.090909,0.000201,1e-06,0.000965,2e-06
96,2.533349,0.000965,0.000965,0.000965,0.000965,9.9e-05,0.090909,0.000198,1e-06,0.000965,2e-06
97,2.550835,0.000969,0.000969,0.000969,0.000969,0.000101,0.092503,0.000202,1e-06,0.000969,2e-06
98,2.579528,0.00101,0.00101,0.00101,0.00101,0.000142,0.113591,0.000283,1e-06,0.00101,2e-06
99,2.592804,0.001034,0.001034,0.001034,0.001034,0.000156,0.126161,0.000312,1e-06,0.001034,2e-06
100,2.618429,0.001045,0.001045,0.001045,0.001045,0.000178,0.131429,0.000356,1e-06,0.001045,2e-06
101,2.634203,0.001029,0.001029,0.001029,0.001029,0.000176,0.123325,0.000351,1e-06,0.001029,2e-06
102,2.670052,0.000965,0.000965,0.000965,0.000965,9.1e-05,0.090909,0.000182,1e-06,0.000965,2e-06
103,2.687553,0.000965,0.000965,0.000965,0.000965,8.9e-05,0.090909,0.000179,1e-06,0.000965,2e-06
104,2.715976,0.000965,0.000965,0.000965,0.000965,8.9e-05,0.090909,0.000178,1e-06,0.000965,2e-06
105,2.737883,0.000965,0.000965,0.000965,0.000965,8.9e-05,0.090909,0.000178,1e-06,0.000965,2e-06
106,2.769489,0.000965,0.000965,0.000965,0.000965,8.9e-05,0.090909,0.000178,1e-06,0.000965,2e-06
107,2.787014,0.000965,0.000965,0.000965,0.000965,8.9e-05,0.090909,0.000179,1e-06,0.000965,2e-06
108,2.81697,0.000936,0.000936,0.000936,0.000936,9.6e-05,0.08956,0.000192,1e-06,0.000936,2e-06
109,2.813249,0.000867,0.000867,0.000867,0.000867,0.000111,0.097862,0.000223,1e-06,0.000867,2e-06
110,2.818599,0.000825,0.000825,0.000825,0.000825,0.00012,0.096611,0.00024,1e-06,0.000825,2e-06
111,2.8225,0.000227,0.000227,0.000227,0.000227,4.1e-05,0.07544,8.2e-05,0.0,0.000227,1e-06
112,2.827992,0.000132,0.000132,0.000132,0.000132,1.8e-05,0.067255,3.5e-05,0.0,0.000132,0.0
113,2.836873,0.000159,0.000159,0.000159,0.000159,1.6e-05,0.081357,3.3e-05,0.0,0.000159,0.0
114,2.851239,0.000178,0.000178,0.000178,0.000178,1.9e-05,0.090824,3.7e-05,0.0,0.000178,0.0
115,2.858622,0.000178,0.000178,0.000178,0.000178,1.6e-05,0.090909,3.3e-05,0.0,0.000178,0.0
116,2.857629,0.000178,0.000178,0.000178,0.000178,1.7e-05,0.090909,3.3e-05,0.0,0.000178,0.0
117,2.854415,0.000178,0.000178,0.000178,0.000178,1.6e-05,0.090909,3.2e-05,0.0,0.000178,0.0
118,2.855496,0.000178,0.000178,0.000178,0.000178,1.6e-05,0.090909,3.2e-05,0.0,0.000178,0.0
119,2.854492,0.000178,0.000178,0.000178,0.000178,1.6e-05,0.090909,3.2e-05,0.0,0.000178,0.0
120,2.851599,0.000178,0.000178,0.000178,0.000178,1.6e-05,0.090909,3.2e-05,0.0,0.000178,0.0
