round,loss,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1
61,3.679728,0.001603,0.001603,0.001603,0.001603,0.000178,0.111111,0.000356,3e-06,0.001603,5e-06
62,3.628294,0.001603,0.001603,0.001603,0.001603,0.000178,0.111111,0.000356,3e-06,0.001603,5e-06
63,3.613435,0.001602,0.001602,0.001602,0.001602,0.00018,0.111029,0.000358,3e-06,0.001602,5e-06
64,3.593627,0.001492,0.001492,0.001492,0.001492,0.000174,0.103407,0.000347,3e-06,0.001492,5e-06
65,3.576177,0.001388,0.001388,0.001388,0.001388,0.000344,0.109771,0.000684,4e-06,0.001388,8e-06
66,3.550982,0.001382,0.001382,0.001382,0.001382,0.000314,0.137352,0.000626,4e-06,0.001382,7e-06
67,3.510692,0.001053,0.001053,0.001053,0.001053,0.000551,0.11717,0.001042,7e-06,0.001053,1.4e-05
68,3.452312,0.000973,0.000973,0.000973,0.000973,0.003193,0.111623,0.001092,4.5e-05,0.000973,1.5e-05
69,3.393768,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
70,3.337537,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
71,3.264486,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
72,3.186868,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
73,3.129337,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
74,3.047739,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
75,2.962815,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
76,2.8958,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
77,2.809003,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
78,2.735807,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
79,2.652171,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
80,2.60807,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
81,2.546265,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
82,2.52282,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
83,2.493246,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
84,2.468186,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
85,2.447129,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
86,2.428874,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
87,2.414662,0.000966,0.000966,0.000966,0.000966,0.000107,0.111111,0.000214,1e-06,0.000966,2e-06
88,2.401922,0.000966,0.000966,0.000966,0.000966,0.000108,0.111111,0.000215,1e-06,0.000966,2e-06
89,2.387905,0.000966,0.000966,0.000966,0.000966,0.000118,0.111111,0.000236,1e-06,0.000966,2e-06
90,2.3759,0.000984,0.000984,0.000984,0.000984,0.000152,0.123245,0.000303,1e-06,0.000984,3e-06
